"rule_id","project_id","rule_order","rule_name","rule_logic","real_time_execute"
"1301","36","183","Milestone 2 all dur not known","([eot_dsterm] = '' AND [trt_suppcm_intrtdur] != '' AND [dm_rfstdtc] != '' AND [dis_suppds_funcmprsn] != 'LOST_TO_FOLLOWUP'
AND ((datediff([dm_rfstdtc], 'today', 'd') / 7)) > [trt_suppcm_intrtdur])
OR
([eot_dsterm] = '' AND [trt_suppcm_intrtdur] = '' AND [dm_rfstdtc] != '' AND [dis_suppds_funcmprsn] != 'LOST_TO_FOLLOWUP'
AND ((datediff([dm_rfstdtc], 'today', 'd') / 7)) > 24)","0"
"1115","26","183","HVN-8 Relapsers query","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] = 'RELAPSE' AND
((datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) >= 7 AND
(datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) <= 9) AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1304","36","184","Milestone 2 HVN dur not known","(([1_arm_1][eot_dsterm] = '' AND [1_arm_1][trt_suppcm_intrtdur] != '' AND [1_arm_1][dm_rfstdtc] != '' AND [1_arm_1][dis_suppds_funcmprsn] != 'LOST_TO_FOLLOWUP'
AND ((datediff([1_arm_1][dm_rfstdtc], 'today', 'd') / 7)) > [1_arm_1][trt_suppcm_intrtdur])
OR
([1_arm_1][eot_dsterm] = '' AND [1_arm_1][trt_suppcm_intrtdur] = '' AND [1_arm_1][dm_rfstdtc] != '' AND [1_arm_1][dis_suppds_funcmprsn] != 'LOST_TO_FOLLOWUP'
AND ((datediff([1_arm_1][dm_rfstdtc], 'today', 'd') / 7)) > 24)) AND [1_arm_1][hvn_cmstdtc] != ''","0"
"1116","26","184","HVN-8 Complete all outcomes","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] != 'foo' AND
((datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) >= 7 AND
(datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) <= 9) AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1302","36","185","Consent date is more than 90 days after treatment start","[consent_dssstdtc] != '' AND [dm_rfstdtc] != '' AND (datediff([consent_dssstdtc], [dm_rfstdtc],'d', 'ymd', 'true') > 90)","0"
"1117","26","185","HVN-12 Relapsers query","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] = 'RELAPSE' AND
((datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) >= 11 AND
(datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) <= 13) AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1308","36","186","HVN-12 with no final outcome","[1_arm_1][eot_dsterm] = '' 
AND [1_arm_1][trt_suppcm_intrtdur] = '12' 
AND [1_arm_1][dm_rfstdtc] != '' 
AND [1_arm_1][dis_suppds_funcmprsn] != 'LOST_TO_FOLLOWUP'
AND ((datediff([1_arm_1][dm_rfstdtc], 'today', 'd') / 7)) > [1_arm_1][trt_suppcm_intrtdur] 
AND [1_arm_1][hvn_cmstdtc] != ''
AND ([1_arm_1][hcv_suppfa_hcvout] != 'SVR' AND [1_arm_1][hcv_suppfa_hcvout] != 'RELAPSE' AND [1_arm_1][hcv_suppfa_hcvout] != 'VIRAL BREAKTHROUGH' AND [1_arm_1][hcv_suppfa_hcvout] != 'NON-RESPONDER')","0"
"1118","26","186","HVN-24 Relapsers query","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] = 'RELAPSE' AND
((datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) >= 23 AND
(datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) <= 25) AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1309","36","187","HVN-24 with no final outcome","[1_arm_1][eot_dsterm] = '' 
AND [1_arm_1][trt_suppcm_intrtdur] = '24' 
AND [1_arm_1][dm_rfstdtc] != '' 
AND [1_arm_1][dis_suppds_funcmprsn] != 'LOST_TO_FOLLOWUP'
AND ((datediff([1_arm_1][dm_rfstdtc], 'today', 'd') / 7)) > [1_arm_1][trt_suppcm_intrtdur] 
AND [1_arm_1][hvn_cmstdtc] != ''
AND ([1_arm_1][hcv_suppfa_hcvout] != 'SVR' AND [1_arm_1][hcv_suppfa_hcvout] != 'RELAPSE' AND [1_arm_1][hcv_suppfa_hcvout] != 'VIRAL BREAKTHROUGH' AND [1_arm_1][hcv_suppfa_hcvout] != 'NON-RESPONDER')","0"
"1119","26","187","HVN-All report","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] != 'foo' AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1310","36","188","HVN start > 36 weeks ago, query stop date","[1_arm_1][dm_rfstdtc] != '' 
AND [1_arm_1][dis_suppds_funcmprsn] != 'LOST_TO_FOLLOWUP'
AND ((datediff([1_arm_1][dm_rfstdtc], 'today', 'd') / 7)) > 36 
AND [1_arm_1][hvn_cmstdtc] != ''
AND [1_arm_1][hcv_suppfa_hcvout] = 'QUERY TX STOP'","0"
"1120","26","188","HVN > 6mil","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
(([hcv_lbstresn] >= 6000000 AND [hcv_lbblfl] = 'Y') OR ([hcv_im_lbstresn] >= 6000000 AND [hcv_im_lbblfl] = 'Y')) AND
[1_arm_1][hcv_suppfa_hcvout] != 'foo' AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1311","36","189","Please verify Genotype.","[1_arm_1][hcvgt_lborres] != 'fubar'
AND [1_arm_1][hcvgt2_lborres] != 'fubar'
AND [1_arm_1][dm_rfstdtc] != '' 
AND [1_arm_1][hcv_suppfa_svr12dt] != ''
AND ([1_arm_1][hcv_suppfa_hcvout] = 'RELAPSE' OR [1_arm_1][hcv_suppfa_hcvout] = 'VIRAL BREAKTHROUGH' OR [1_arm_1][hcv_suppfa_hcvout] = 'NON-RESPONDER')","0"
"1121","26","189","Conmed coding validation","[cm_cmtrt] != '' AND
[cm_cmtrt] != 'foo' AND
[cm_cmdecod] != 'foo' AND
[cm_suppcm_atcname] != 'foo' AND
[cm_suppcm_atc2name] != 'foo' AND
([cm_cmindc] != 'foo' OR 
([cm_cmindc] = 'OTHER' AND [cm_oth_cmindc] != 'foo')) AND
[cm_suppcm_indcod] != 'foo' AND
[cm_suppcm_indcsys] != 'foo'","0"
"1312","36","190","HVN-8 Relapsers query","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] = 'RELAPSE' AND
((datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) >= 7 AND
(datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) <= 9) AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1122","26","190","HCV-TARGET 3.0 SAEs","[ae_aeser] = 'Y' AND [1_arm_1][consent_dssstdtc] != '' AND
[1_arm_1][consent_dssstdtc] >= '2014-10-10'","0"
"1313","36","191","HVN-8 Complete all outcomes","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] != 'foo' AND
((datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) >= 7 AND
(datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) <= 9) AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1896","26","191","Intended treatment regimen Other","[reg_oth_suppcm_regimen] != ''","0"
"1314","36","192","HVN-12 Relapsers query","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] = 'RELAPSE' AND
((datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) >= 11 AND
(datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) <= 13) AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1897","26","192","HVN/Viekira Extreme duration >24 wk","[1_arm_1][dis_dsstdy] != '' AND (([1_arm_1][hvn_cmstdtc] != '' AND [1_arm_1][dis_suppfa_txendt] != '' AND datediff([1_arm_1][dis_suppfa_txendt], [1_arm_1][hvn_cmstdtc], 'd') > '175') OR ([1_arm_1][vpk_cmstdtc] != '' AND [1_arm_1][dis_suppfa_txendt] != '' AND datediff([1_arm_1][dis_suppfa_txendt], [1_arm_1][vpk_cmstdtc], 'd') > '175'))","0"
"1315","36","193","HVN-24 Relapsers query","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] = 'RELAPSE' AND
((datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) >= 23 AND
(datediff([1_arm_1][dm_rfstdtc], [1_arm_1][dis_suppfa_txendt], 'd') / 7) <= 25) AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1899","26","193","Treatment duration","[1_arm_1][eot_dsterm] = 'COMPLETED' AND (([1_arm_1][cirr_suppfa_cirrstat] = 'Y' AND ([1_arm_1][pegifn_mhoccur] = 'Y' OR [1_arm_1][triple_mhoccur] = 'Y' OR [1_arm_1][nopegifn_mhoccur] = 'Y') AND ([1_arm_1][livtrp_ceoccur] = 'Y' OR [1_arm_1][livr_mhoccur] = 'Y') AND ([1_arm_1][dis_dsstdy] < 75 OR [1_arm_1][dis_dsstdy] > 200)) OR ([1_arm_1][cirr_suppfa_cirrstat] = 'N' AND ([1_arm_1][pegifn_mhoccur] = 'N' AND [1_arm_1][triple_mhoccur] = 'N' AND [1_arm_1][nopegifn_mhoccur] = 'N') AND ([1_arm_1][livtrp_ceoccur] != 'Y' AND [1_arm_1][livr_mhoccur] != 'Y') AND ([1_arm_1][dis_dsstdy] < 49 OR [1_arm_1][dis_dsstdy] > 180)))","0"
"1316","36","194","HVN-All report","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][hcv_suppfa_hcvout] != 'foo' AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1900","26","194","SAE unresolved after 60 days. Please review and verify, or revise AE end date and resolution as needed.","([ae_aeterm] != 'OTHER' OR ([ae_aeterm] = 'OTHER' AND [ae_oth_aeterm] != '' AND [ae_aedecod] != '')) AND [ae_aeser] = 'Y' AND datediff([ae_aestdtc], 'today', 'd', true) >= 60 AND [ae_aeendtc] = '' AND [1_arm_1][eot_dsterm] != ''","0"
"1317","36","195","HVN > 6mil","[1_arm_1][dm_rfstdtc] != '' AND
[1_arm_1][hvn_cmstdtc] != '' AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
(([hcv_lbstresn] >= 6000000 AND [hcv_lbblfl] = 'Y') OR ([hcv_im_lbstresn] >= 6000000 AND [hcv_im_lbblfl] = 'Y')) AND
[1_arm_1][hcv_suppfa_hcvout] != 'foo' AND
[1_arm_1][pegifn_mhoccur] != 'foo' AND
[1_arm_1][triple_mhoccur] != 'foo' AND
[1_arm_1][nopegifn_mhoccur] != 'foo' AND
[1_arm_1][cirr_suppfa_cirrstat] != 'foo' AND
[1_arm_1][livbp_mhoccur] != 'foo' AND
[1_arm_1][livbp_facat] != 'foo' AND
[1_arm_1][livbp_faorres] != 'foo' AND
[1_arm_1][fib_lborres] != 'foo' AND
[1_arm_1][fib_lbtest] != 'foo' AND
[1_arm_1][fibscn_lborres] != 'foo' AND
[1_arm_1][asc_mhoccur] != 'foo' AND
[1_arm_1][pht_faorres] != 'foo' AND
[1_arm_1][egd_faorres] != 'foo' AND
[1_arm_1][plt_suppfa_faorres] != 'foo'","0"
"1903","26","195","Medical history decomp not set","[1_arm_1][dcp_mhoccur] = ''","0"
"1318","36","196","Conmed coding validation","[cm_cmtrt] != '' AND
[cm_cmtrt] != 'foo' AND
[cm_cmdecod] != 'foo' AND
[cm_suppcm_atcname] != 'foo' AND
[cm_suppcm_atc2name] != 'foo' AND
([cm_cmindc] != 'foo' OR 
([cm_cmindc] = 'OTHER' AND [cm_oth_cmindc] != 'foo')) AND
[cm_suppcm_indcod] != 'foo' AND
[cm_suppcm_indcsys] != 'foo'","0"
"1904","26","196","Technivie not GT4","([1_arm_1][dm_actarmcd] = 'TCN' OR [1_arm_1][dm_actarmcd] = 'TCN/RBV') AND [1_arm_1][hcvgt_lborres] != '4'","0"
"1319","36","197","HCV-TARGET 3.0 SAEs","[ae_aeser] = 'Y' AND [1_arm_1][consent_dssstdtc] != '' AND
[1_arm_1][consent_dssstdtc] >= '2014-10-10'","0"
"1905","26","197","Total Bilirubin delta > 3","[1_arm_1][tbil_suppdm_gtdelta] = 'Y'","0"
"1918","26","198","Total Bilirubin delta > 3 and not transplant","[1_arm_1][tbil_suppdm_gtdelta] = 'Y' AND [1_arm_1][livtrp_ceoccur] != 'Y'","0"
"1906","26","199","ALT delta > 200","[1_arm_1][alt_suppdm_gtdelta] = 'Y'","0"
"1909","26","200","Hep B unknown for those who started treatment","[1_arm_1][dm_rfstdtc] != '' AND [1_arm_1][hbsag_mhoccur] = ''","0"
"1910","26","201","Sites 301, 302, 303 Hep B Query","[1_arm_1][dm_rfstdtc] != '' AND [1_arm_1][hbsag_mhoccur] = 'Y' AND (starts_with([1_arm_1][dm_usubjid], '301') OR starts_with([1_arm_1][dm_usubjid], '302') OR starts_with([1_arm_1][dm_usubjid], '303'))","0"
"1911","26","202","Verify decomp history / event exacerbation: No history of decomp, but have exacerbation of decomp events.","[1_arm_1][dcp_mhoccur] = 'N' AND ([ae_aedecod] = 'Acute hepatic failure' OR [ae_aedecod] = 'Ascites' OR [ae_aedecod] = 'Oesophageal varices haemorrhage' OR [ae_aedecod] = 'Hepatic encephalopathy' OR [ae_aedecod] = 'Hepatorenal syndrome' OR [ae_aedecod] = 'Hepatopulmonary syndrome' OR [ae_aedecod] = 'Peritonitis bacterial' OR [ae_aedecod] = 'Subacute hepatic failure' OR [ae_aedecod] = 'Hepatic hydrothorax') AND [ae_suppae_aexacerb] = 'Y'","0"
"1912","26","203","Verify decomp events: Are these hepatic encephalopathy?","[ae_aedecod] = 'Encephalopathy' OR [ae_aedecod] = 'Mental status changes' OR [ae_aedecod] = 'Confusional state'","0"
"1913","26","204","AE Coding verification","[ae_aeterm] = 'OTHER' AND [ae_oth_aeterm] = '' AND [ae_aemodify] != ''","0"
"1914","26","205","SAE Not specified","[ae_aemodify] = 'Not specified' AND [ae_aeser] = 'Y' AND [ae_aesdth] = 'Y'","0"
"1915","26","206","No history of decomp, but imaging for ascites on Fibrosis form","[1_arm_1][dcp_mhoccur] = 'N' AND [1_arm_1][asc_mhoccur] = 'Y'","0"
"1916","26","207","No history of decomp, but has baseline conmed for decomp indication","[1_arm_1][dcp_mhoccur] = 'N' AND 
([cm_suppcm_cmprtrt] = 'Y' AND ([cm_cmdecod] = 'Xifaxan' OR [cm_cmdecod] = 'Rifaximin' OR [cm_cmdecod] = 'Xifaxan') AND ([cm_suppcm_indcod] = 'Acute hepatic failure' OR [cm_suppcm_indcod] = 'Ascites' OR [cm_suppcm_indcod] = 'Oesophageal varices haemorrhage' OR [cm_suppcm_indcod] = 'Hepatic encephalopathy' OR [cm_suppcm_indcod] = 'Hepatorenal syndrome' OR [cm_suppcm_indcod] = 'Hepatopulmonary syndrome' OR [cm_suppcm_indcod] = 'Peritonitis bacterial' OR [cm_suppcm_indcod] = 'Subacute hepatic failure' OR [cm_suppcm_indcod] = 'Hepatic hydrothorax'))","0"
"1922","26","208","HVN: GT1, naïve, not cirrhotic, BL HCVRNA < 6 million. Minimum treatment duration should be 8 weeks.","[1_arm_1][dm_rfstdtc] != '' AND
([1_arm_1][hvn_cmstdtc] != '' AND [1_arm_1][rib_cmstdtc] = '') AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[1_arm_1][hcvgt_lborres] = '1' AND
[1_arm_1][dm_suppdm_trtexp] = 'N' AND
([1_arm_1][livr_mhoccur] != 'Y' AND [1_arm_1][livtrp_ceoccur] != 'Y') AND
([1_arm_1][cirr_suppfa_cirrstat] = 'N' OR ([1_arm_1][cirr_suppfa_cirrstat] = 'Y' AND [1_arm_1][dcp_mhoccur] = 'N')) AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
(([hcv_lbstresn] < 6000000 AND [hcv_lbblfl] = 'Y') OR ([hcv_im_lbstresn] < 6000000 AND [hcv_im_lbblfl] = 'Y')) AND
[1_arm_1][dis_dsstdy] < 49","0"
"1920","26","209","HVN: GT1, naïve, (not cirrhotic and BL HCVRNA >= 6 million) or cirrhotic without decomp. Minimum treatment duration should be 12 weeks.","[1_arm_1][dm_rfstdtc] != '' AND
([1_arm_1][hvn_cmstdtc] != '' AND [1_arm_1][rib_cmstdtc] = '') AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[1_arm_1][hcvgt_lborres] = '1' AND
[1_arm_1][dm_suppdm_trtexp] = 'N' AND
(([1_arm_1][cirr_suppfa_cirrstat] = 'N' AND ((!([hcv_lbstresn] < 6000000 AND [hcv_lbblfl] = 'Y') AND !([hcv_im_lbstresn] < 6000000 AND [hcv_im_lbblfl] = 'Y')) AND ([hcv_lbstresn] != '' AND [hcv_lbblfl] != ''))) OR ([1_arm_1][cirr_suppfa_cirrstat] = 'Y' AND [1_arm_1][dcp_mhoccur] = 'N')) AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][dis_dsstdy] < 77","0"
"1921","26","210","HVN: GT1, experienced, not cirrhotic. Minimum treatment duration should be 12 weeks.","[1_arm_1][dm_rfstdtc] != '' AND
([1_arm_1][hvn_cmstdtc] != '' AND [1_arm_1][rib_cmstdtc] = '') AND
[1_arm_1][dis_suppfa_txendt] != '' AND
[1_arm_1][hcvgt_lborres] = '1' AND
[1_arm_1][dm_suppdm_trtexp] = 'Y' AND
[1_arm_1][cirr_suppfa_cirrstat] = 'N' AND
[hvn_suppcm_cmtrtout] = 'COMPLETE' AND
[1_arm_1][dis_dsstdy] < 77","0"
